<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.01.28	18:00:00	93383.63	93626.89	92585.25	93078.51	1800	0	2880
2025.01.28	19:00:00	93100.12	93768.33	92611.85	92761.86	1800	0	2880
2025.01.28	20:00:00	92738.50	92807.56	91807.59	92045.75	1799	0	2880
2025.01.28	21:00:00	92024.01	92232.55	91466.80	92048.68	1799	0	2880
2025.01.28	22:00:00	92053.32	92512.46	91342.71	91352.09	1800	0	2880
2025.01.28	23:00:00	91387.09	91548.56	90323.01	90994.92	1800	0	2880
2025.01.29	00:00:00	90989.98	91465.01	90321.57	91279.83	1799	0	2880
2025.01.29	01:00:00	91258.40	91629.76	90736.10	91629.76	1800	0	2880
2025.01.29	02:00:00	91599.51	91599.51	90578.92	90720.24	1800	0	2880
2025.01.29	03:00:00	90712.65	91220.66	90375.55	91166.13	1799	0	2880
2025.01.29	04:00:00	91136.00	91513.48	89927.55	90751.12	1800	0	2880
2025.01.29	05:00:00	90722.88	91003.85	89764.28	89860.66	1799	0	2880
2025.01.29	06:00:00	89880.77	91254.52	89785.50	91215.86	1800	0	2880
2025.01.29	07:00:00	91208.94	92256.75	91036.12	92017.54	1800	0	2880
2025.01.29	08:00:00	92022.16	92169.15	91191.16	91307.34	1800	0	2880
2025.01.29	09:00:00	91327.22	91551.67	90804.64	91015.82	1799	0	2880
2025.01.29	10:00:00	91031.25	91187.86	89785.18	89958.68	1799	0	2880
2025.01.29	11:00:00	89949.03	90861.38	89822.61	90690.19	1800	0	2880
2025.01.29	12:00:00	90689.78	90780.26	89837.03	90318.67	1800	0	2880
2025.01.29	13:00:00	90309.77	90342.45	89370.12	89402.07	1799	0	2880
2025.01.29	14:00:00	89420.98	89630.76	88155.29	88239.15	1800	0	2880
2025.01.29	15:00:00	88254.83	88890.41	87854.76	87913.50	1800	0	2880
2025.01.29	16:00:00	87888.59	88601.23	87529.67	88164.11	1800	0	2880
2025.01.29	17:00:00	88181.71	88600.93	87809.45	88288.41	1800	0	2880
2025.01.29	18:00:00	88284.65	88405.55	86625.23	86671.18	1800	0	2880
2025.01.29	19:00:00	86669.60	87955.21	86595.71	87909.79	1799	0	2880
2025.01.29	20:00:00	87892.53	87908.93	86798.26	86871.99	1800	0	2880
2025.01.29	21:00:00	86886.35	87948.85	86832.04	87513.87	1798	0	2880
2025.01.29	22:00:00	87535.84	89028.25	87420.21	88791.11	1800	0	2880
2025.01.29	23:00:00	88755.58	89477.44	88695.07	89020.38	1800	0	2880
2025.01.30	00:00:00	89035.69	89299.04	87974.56	88085.09	1799	0	2880
2025.01.30	01:00:00	88066.03	88148.53	87328.83	87501.69	1800	0	2880
2025.01.30	02:00:00	87498.17	89373.03	87486.79	89050.48	1800	0	2880
2025.01.30	03:00:00	89044.14	89343.07	88348.03	88566.68	1799	0	2880
2025.01.30	04:00:00	88587.65	88963.92	88340.59	88443.71	1800	0	2880
2025.01.30	05:00:00	88455.95	89024.43	88156.25	88928.54	1800	0	2880
2025.01.30	06:00:00	88909.09	89627.25	88719.03	88887.00	1800	0	2880
2025.01.30	07:00:00	88892.63	89464.49	88767.20	88827.71	1800	0	2880
2025.01.30	08:00:00	88817.04	89548.35	88331.63	88998.29	1799	0	2880
2025.01.30	09:00:00	89018.30	89135.64	88244.46	88274.85	1800	0	2880
2025.01.30	10:00:00	88268.28	88786.27	87810.89	88015.13	1800	0	2880
2025.01.30	11:00:00	88004.13	88700.08	87634.67	88591.80	1800	0	2880
2025.01.30	12:00:00	88594.86	88827.55	87511.66	87595.93	1799	0	2880
2025.01.30	13:00:00	87606.48	88258.67	87391.53	87594.56	1800	0	2880
2025.01.30	14:00:00	87593.94	87942.89	87124.88	87749.93	1800	0	2880
2025.01.30	15:00:00	87716.69	88387.31	87638.58	88354.48	1800	0	2880
2025.01.30	16:00:00	88337.71	88434.51	87248.58	87357.28	1800	0	2880
2025.01.30	17:00:00	87329.73	87812.92	87051.29	87428.90	1800	0	2880
2025.01.30	18:00:00	87436.62	88300.83	87236.36	88088.84	1799	0	2880
2025.01.30	19:00:00	88082.34	88744.89	87980.95	88394.61	1800	0	2880
2025.01.30	20:00:00	88389.42	88729.10	87940.71	88293.54	1799	0	2880
2025.01.30	21:00:00	88311.72	89019.66	88093.61	88174.40	1800	0	2880
2025.01.30	22:00:00	88145.49	89664.20	87933.67	89359.45	1800	0	2880
2025.01.30	23:00:00	89369.01	89621.01	87923.37	88308.57	1800	0	2880
2025.01.31	00:00:00	88330.69	88812.28	88204.96	88478.34	1800	0	2880
2025.01.31	01:00:00	88468.55	88872.27	87745.43	88463.24	1800	0	2880
2025.01.31	02:00:00	88462.13	89188.83	88437.79	88800.02	1799	0	2880
2025.01.31	03:00:00	88768.41	89269.03	88478.43	88931.65	1800	0	2880
2025.01.31	04:00:00	88928.15	89178.45	88350.45	88552.77	1800	0	2880
2025.01.31	05:00:00	88597.73	89946.07	88450.98	89905.70	1800	0	2880
2025.01.31	06:00:00	89907.83	90198.11	89259.09	89496.21	1800	0	2880
2025.01.31	07:00:00	89547.02	89617.31	88669.30	88806.52	1799	0	2880
2025.01.31	08:00:00	88823.04	88843.20	87620.17	88592.32	1800	0	2880
2025.01.31	09:00:00	88603.15	88630.04	87274.47	88033.10	1800	0	2880
2025.01.31	10:00:00	88046.15	88237.51	87376.36	87822.98	1800	0	2880
2025.01.31	11:00:00	87824.14	88712.87	87771.17	88399.28	1799	0	2880
2025.01.31	12:00:00	88400.92	88495.87	87205.47	87726.81	1800	0	2880
2025.01.31	13:00:00	87742.23	89135.84	87731.81	88468.35	1799	0	2880
2025.01.31	14:00:00	88476.70	88856.83	88144.51	88589.77	1799	0	2880
2025.01.31	15:00:00	88584.75	88852.47	88001.67	88035.56	1798	0	2880
2025.01.31	16:00:00	88036.39	89119.78	87978.65	88386.32	1799	0	2880
2025.01.31	17:00:00	88413.46	88719.14	87746.34	87778.17	1799	0	2880
2025.01.31	18:00:00	87739.03	87909.00	87187.30	87383.55	1800	0	2880
2025.01.31	19:00:00	87391.01	87622.74	86651.89	87240.22	1800	0	2880
2025.01.31	20:00:00	87226.41	87964.41	87162.50	87786.01	1799	0	2880
2025.01.31	21:00:00	87779.95	89225.93	87553.51	89017.34	1800	0	2880
2025.01.31	22:00:00	89033.07	89229.78	88693.26	88986.12	1799	0	2880
2025.01.31	23:00:00	88986.05	89050.00	87910.20	88147.50	1799	0	2880
2025.02.01	00:00:00	88143.85	89085.51	87436.91	87465.92	1800	0	2880
2025.02.01	01:00:00	87459.03	87473.79	85193.00	85287.67	1800	0	2880
2025.02.01	02:00:00	85293.97	85479.59	83590.18	83930.99	1800	0	2880
2025.02.01	03:00:00	83945.92	83990.76	83245.58	83499.98	1799	0	2880
2025.02.01	04:00:00	83499.80	84241.95	83083.77	83276.24	1800	0	2880
2025.02.01	05:00:00	83318.96	84011.85	83042.14	83681.64	1800	0	2880
2025.02.01	06:00:00	83667.19	83906.94	83151.78	83754.07	1800	0	2880
2025.02.01	07:00:00	83765.85	84483.14	83502.15	83781.89	1797	0	2880
2025.02.01	08:00:00	83783.71	83927.58	83332.55	83715.81	1797	0	2880
2025.02.01	09:00:00	83690.12	83848.63	82808.38	83254.60	1799	0	2880
2025.02.01	10:00:00	83237.07	83593.86	82595.10	82919.04	1797	0	2880
2025.02.01	11:00:00	82923.86	83592.54	82534.95	83236.99	1800	0	2880
2025.02.01	12:00:00	83223.78	83523.99	82718.76	83138.71	1799	0	2880
2025.02.01	13:00:00	83126.80	83799.34	82620.51	82771.58	1800	0	2880
2025.02.01	14:00:00	82779.25	83101.08	82276.70	82510.11	1798	0	2880
2025.02.01	15:00:00	82526.41	82815.44	81335.19	81628.85	1799	0	2880
2025.02.01	16:00:00	81633.59	81897.55	80669.12	81266.35	1800	0	2880
2025.02.01	17:00:00	81261.53	81641.21	80814.30	81637.23	1800	0	2880
2025.02.01	18:00:00	81631.63	82031.94	81317.19	81613.27	1800	0	2880
2025.02.01	19:00:00	81611.66	81712.65	80918.65	80990.89	1800	0	2880
2025.02.01	20:00:00	80992.51	81194.65	80391.33	80990.70	1800	0	2880
2025.02.01	21:00:00	80979.74	81724.15	80906.47	81401.68	1799	0	2880
2025.02.01	22:00:00	81396.89	81625.88	80567.74	80950.97	1799	0	2880
2025.02.01	23:00:00	80944.05	81199.23	80815.74	80876.10	1800	0	2880
2025.02.02	00:00:00	80866.42	82368.48	80788.03	82022.01	1800	0	2880
2025.02.02	01:00:00	82038.15	83296.75	81980.04	83177.46	1798	0	2880
2025.02.02	02:00:00	83186.54	83766.56	82642.26	82753.11	1792	0	2880
2025.02.02	03:00:00	82759.83	84003.27	82754.19	83562.66	1800	0	2880
2025.02.02	04:00:00	83578.16	84001.66	83070.24	83159.67	1800	0	2880
2025.02.02	05:00:00	83174.83	83367.18	82946.01	83138.76	1800	0	2880
2025.02.02	06:00:00	83135.54	83510.51	82235.53	82540.35	1799	0	2880
2025.02.02	07:00:00	82543.13	82958.38	82127.81	82564.53	1800	0	2880
2025.02.02	08:00:00	82584.43	82852.29	81918.59	82701.85	1800	0	2880
2025.02.02	09:00:00	82703.22	83554.68	82413.59	82566.22	1800	0	2880
2025.02.02	10:00:00	82579.79	82648.97	81730.59	81840.76	1800	0	2880
2025.02.02	11:00:00	81813.73	82413.69	81425.37	82200.67	1800	0	2880
2025.02.02	12:00:00	82212.98	82339.68	81526.44	81613.10	1799	0	2880
2025.02.02	13:00:00	81614.93	82953.20	81475.07	82902.64	1800	0	2880
2025.02.02	14:00:00	82889.42	83949.33	82795.61	83894.72	1800	0	2880
2025.02.02	15:00:00	83895.66	84219.57	82870.12	83045.98	1800	0	2880
2025.02.02	16:00:00	83054.21	83957.48	82776.74	82854.71	1800	0	2880
2025.02.02	17:00:00	82833.35	83890.21	82833.35	83793.60	1800	0	2880
2025.02.02	18:00:00	83782.57	84455.47	83549.40	83957.56	1799	0	2880
2025.02.02	19:00:00	83979.11	84293.14	83216.54	83420.52	1799	0	2880
2025.02.02	20:00:00	83420.60	84224.57	82979.55	83875.23	1799	0	2880
2025.02.02	21:00:00	83859.57	84143.74	83440.21	83888.16	1800	0	2880
2025.02.02	22:00:00	83896.68	85294.54	83871.45	84964.09	1800	0	2880
2025.02.02	23:00:00	84971.06	85181.61	84499.40	84968.45	1799	0	2880
2025.02.03	00:00:00	84985.78	85118.38	84388.51	84788.48	1800	0	2880
2025.02.03	01:00:00	84754.91	85060.23	83987.61	84889.99	1800	0	2880
2025.02.03	02:00:00	84871.55	85338.28	84617.87	85095.03	1799	0	2880
2025.02.03	03:00:00	85100.53	85344.10	84663.29	84873.31	1800	0	2880
2025.02.03	04:00:00	84868.43	85309.57	84705.49	84988.81	1798	0	2880
2025.02.03	05:00:00	84992.14	85929.16	84744.76	85062.95	1800	0	2880
2025.02.03	06:00:00	85039.12	86087.08	85017.48	85805.21	1798	0	2572
2025.02.03	07:00:00	85790.87	85962.22	85158.51	85692.03	1800	0	2572
2025.02.03	08:00:00	85688.22	85986.12	85314.74	85884.07	1799	0	2572
2025.02.03	09:00:00	85894.32	86588.14	85740.53	86155.45	1800	0	2572
2025.02.03	10:00:00	86161.85	86998.21	86080.49	86487.09	1800	0	2572
2025.02.03	11:00:00	86470.53	87186.14	86051.77	86921.43	1799	0	2572
2025.02.03	12:00:00	86911.27	87394.55	86288.42	86538.95	1799	0	2572
2025.02.03	13:00:00	86551.85	86687.56	85943.48	86600.11	1799	0	2572
2025.02.03	14:00:00	86608.78	86642.73	85773.90	86419.14	1800	0	2572
2025.02.03	15:00:00	86428.70	86464.17	85488.25	85923.09	1800	0	2572
2025.02.03	16:00:00	85920.36	86132.43	85294.88	85883.17	1800	0	2572
2025.02.03	17:00:00	85891.03	86325.42	85315.40	86030.66	1798	0	2572
2025.02.03	18:00:00	86040.21	86061.78	84770.72	84773.00	1800	0	2572
2025.02.03	19:00:00	84750.70	85389.17	84479.45	85231.94	1800	0	2572
2025.02.03	20:00:00	85246.70	85258.80	84386.33	84538.53	1797	0	2572
2025.02.03	21:00:00	84535.27	86731.54	84501.62	86515.41	1799	0	2572
2025.02.03	22:00:00	86514.49	87805.88	86491.61	87777.50	1800	0	2572
2025.02.03	23:00:00	87787.64	88149.66	87485.42	87625.47	1799	0	2572
2025.02.04	00:00:00	87628.17	87794.49	86617.06	87289.54	1799	0	2572
2025.02.04	01:00:00	87274.44	89112.18	87194.60	88687.28	1799	0	2572
2025.02.04	02:00:00	88654.58	89254.75	88124.22	88182.95	1800	0	2572
2025.02.04	03:00:00	88157.82	88352.46	87664.02	88125.32	1800	0	2572
2025.02.04	04:00:00	88153.82	88386.58	87322.01	88307.29	1800	0	2572
2025.02.04	05:00:00	88293.19	88545.37	87432.39	88236.32	1800	0	2572
2025.02.04	06:00:00	88235.09	88848.73	88028.08	88594.25	1800	0	2572
2025.02.04	07:00:00	88605.26	89239.60	88198.47	88808.54	1799	0	2572
2025.02.04	08:00:00	88787.20	89316.38	88420.12	88716.29	1800	0	2572
2025.02.04	09:00:00	88711.80	89305.27	88359.65	89011.27	1800	0	2572
2025.02.04	10:00:00	88990.31	89705.74	88665.13	89661.39	1800	0	2572
2025.02.04	11:00:00	89653.16	89677.20	87780.82	88074.99	1799	0	2572
2025.02.04	12:00:00	88096.26	88275.53	87692.84	87975.18	1800	0	2572
2025.02.04	13:00:00	87965.26	88453.94	87814.92	88304.64	1799	0	2572
2025.02.04	14:00:00	88298.45	88321.63	87393.28	88085.34	1800	0	2572
2025.02.04	15:00:00	88089.36	88259.53	87498.57	87690.21	1800	0	2572
2025.02.04	16:00:00	87707.16	87722.89	86380.39	86858.21	1800	0	2572
2025.02.04	17:00:00	86863.28	87206.30	85966.97	86436.73	1799	0	2572
2025.02.04	18:00:00	86427.69	87019.88	86129.80	86850.96	1800	0	2572
2025.02.04	19:00:00	86877.82	87750.38	86798.37	87551.67	1800	0	2572
2025.02.04	20:00:00	87542.57	87636.49	85529.59	85801.81	1800	0	2572
2025.02.04	21:00:00	85796.98	86011.79	85301.71	85340.84	1800	0	2572
2025.02.04	22:00:00	85361.25	86405.89	85302.07	86227.71	1800	0	2572
2025.02.04	23:00:00	86239.43	86395.35	85362.52	85913.68	1800	0	2572
2025.02.05	00:00:00	85919.18	85965.62	85159.10	85410.21	1800	0	2572
2025.02.05	01:00:00	85396.33	86040.25	85141.02	85983.56	1800	0	2572
2025.02.05	02:00:00	86003.48	86029.38	85346.65	85661.39	1800	0	2572
2025.02.05	03:00:00	85667.90	85998.07	85277.71	85960.46	1800	0	2572
2025.02.05	04:00:00	85963.83	86855.06	85904.62	86684.91	1799	0	2572
2025.02.05	05:00:00	86655.80	86691.47	85703.65	86148.84	1800	0	2572
2025.02.05	06:00:00	86148.50	86491.37	85598.46	85696.07	1800	0	2572
2025.02.05	07:00:00	85675.15	86014.06	85265.28	85386.49	1800	0	2572
2025.02.05	08:00:00	85371.43	85595.73	84266.08	84392.59	1799	0	2572
2025.02.05	09:00:00	84403.17	86278.12	84237.74	86261.50	1800	0	2572
2025.02.05	10:00:00	86254.36	86497.88	85628.59	86058.92	1800	0	2572
2025.02.05	11:00:00	86048.27	86409.03	85437.27	85511.89	1800	0	2572
2025.02.05	12:00:00	85515.66	85705.54	84674.47	84834.05	1800	0	2572
2025.02.05	13:00:00	84830.72	85090.52	84310.72	84791.74	1800	0	2572
2025.02.05	14:00:00	84802.05	84851.84	84042.90	84280.74	1800	0	2572
2025.02.05	15:00:00	84289.90	84388.60	82993.29	83223.17	1799	0	2572
2025.02.05	16:00:00	83239.82	84282.18	83177.47	84269.36	1800	0	2572
2025.02.05	17:00:00	84254.11	84670.58	83715.02	84129.33	1800	0	2572
2025.02.05	18:00:00	84146.87	84175.48	82957.90	83115.03	1799	0	2572
2025.02.05	19:00:00	83133.66	83216.55	82501.19	82734.75	1799	0	2572
2025.02.05	20:00:00	82751.87	83150.17	82494.45	82981.06	1800	0	2572
2025.02.05	21:00:00	82982.42	83110.49	82274.66	82446.17	1800	0	2572
2025.02.05	22:00:00	82448.79	83073.98	82105.55	82195.13	1800	0	2572
2025.02.05	23:00:00	82205.19	82525.82	81602.86	81933.53	1800	0	2572
2025.02.06	00:00:00	81959.40	82198.04	81493.92	81805.08	1800	0	2572
2025.02.06	01:00:00	81806.58	83067.00	81657.83	82898.24	1800	0	2572
2025.02.06	02:00:00	82893.15	83096.41	82461.71	82626.46	1800	0	2572
2025.02.06	03:00:00	82615.66	84098.38	82513.52	83772.84	1800	0	2572
2025.02.06	04:00:00	83780.13	83812.39	82832.21	82925.38	1800	0	2572
2025.02.06	05:00:00	82953.98	83231.97	82384.48	83195.45	1799	0	2572
2025.02.06	06:00:00	83194.85	83383.87	82159.86	82201.58	1799	0	2572
2025.02.06	07:00:00	82220.52	82482.32	81858.75	82171.05	1800	0	2572
2025.02.06	08:00:00	82164.81	82331.73	81605.23	82331.73	1797	0	2572
2025.02.06	09:00:00	82311.21	83228.59	82250.28	83044.37	1798	0	2572
2025.02.06	10:00:00	83060.33	83922.67	82877.51	83210.86	1800	0	2572
2025.02.06	11:00:00	83188.79	84810.43	82748.97	84711.60	1799	0	2572
2025.02.06	12:00:00	84694.58	85163.97	84324.38	84777.75	1800	0	2572
2025.02.06	13:00:00	84792.83	85816.31	84285.54	85450.83	1800	0	2572
2025.02.06	14:00:00	85449.99	85871.79	84999.95	85093.57	1800	0	2572
2025.02.06	15:00:00	85106.12	85130.27	83186.62	83354.94	1800	0	2572
2025.02.06	16:00:00	83358.14	83403.01	82691.04	83339.22	1800	0	2572
2025.02.06	17:00:00	83348.25	83650.42	82942.31	82945.54	1800	0	2572
2025.02.06	18:00:00	82964.12	84716.20	82705.79	84714.16	1800	0	2572
2025.02.06	19:00:00	84722.27	84722.27	83410.74	83802.51	1800	0	2572
2025.02.06	20:00:00	83770.95	85528.87	83482.57	85122.13	1800	0	2572
2025.02.06	21:00:00	85111.20	85344.91	84632.79	84913.31	1796	0	2572
2025.02.06	22:00:00	84897.43	85259.70	84262.38	85179.25	1800	0	2572
2025.02.06	23:00:00	85183.05	85656.28	84408.64	84869.70	1800	0	2572
2025.02.07	00:00:00	84843.79	85565.69	84265.40	85280.37	1799	0	2572
2025.02.07	01:00:00	85248.48	85494.18	84500.15	84578.06	1800	0	2572
2025.02.07	02:00:00	84545.91	84633.23	84015.38	84170.84	1800	0	2572
2025.02.07	03:00:00	84191.88	85109.04	84121.41	85044.14	1798	0	2572
2025.02.07	04:00:00	85034.82	85888.81	85000.77	85805.34	1800	0	2572
2025.02.07	05:00:00	85823.04	86130.48	85343.03	85581.07	1800	0	2572
2025.02.07	06:00:00	85580.10	86063.88	85176.03	85774.79	1800	0	2572
2025.02.07	07:00:00	85750.86	86603.94	85317.36	86233.85	1800	0	2572
2025.02.07	08:00:00	86220.29	86430.54	84486.15	84663.97	1800	0	2572
2025.02.07	09:00:00	84663.59	84815.35	84053.51	84488.89	1799	0	2572
2025.02.07	10:00:00	84525.56	85565.35	84318.89	85116.67	1800	0	2572
2025.02.07	11:00:00	85106.50	85811.74	84153.07	84229.41	1799	0	2572
2025.02.07	12:00:00	84220.26	84764.11	83525.68	83707.11	1800	0	2572
2025.02.07	13:00:00	83692.45	84010.32	83061.43	84007.41	1800	0	2572
2025.02.07	14:00:00	84011.51	84550.49	83681.23	84049.91	1799	0	2572
2025.02.07	15:00:00	84074.08	84113.77	82630.97	82930.12	1800	0	2572
2025.02.07	16:00:00	82945.82	83231.80	82304.99	82504.66	1800	0	2572
2025.02.07	17:00:00	82477.82	82592.73	81577.96	81577.96	1800	0	2572
2025.02.07	18:00:00	81559.84	82567.70	81488.28	82368.94	1800	0	2572
2025.02.07	19:00:00	82376.92	82529.13	80388.81	80423.74	1800	0	2572
2025.02.07	20:00:00	80394.64	80679.51	80144.38	80570.91	1800	0	2572
2025.02.07	21:00:00	80575.04	80725.12	79293.60	79426.67	1800	0	2572
2025.02.07	22:00:00	79428.16	79441.76	78430.83	78935.62	1800	0	2572
2025.02.07	23:00:00	78947.16	79254.19	78139.01	79186.72	1800	0	2572
2025.02.08	00:00:00	79167.17	79307.44	78709.96	79031.64	1800	0	2572
2025.02.08	01:00:00	79027.09	79434.96	78686.25	78906.13	1800	0	2572
2025.02.08	02:00:00	78882.71	79600.37	78843.62	79123.75	1800	0	2572
2025.02.08	03:00:00	79133.91	79418.42	78712.61	79095.72	1800	0	2572
2025.02.08	04:00:00	79086.30	79464.33	78677.32	79019.14	1800	0	2572
2025.02.08	05:00:00	79028.27	79078.61	78165.40	78374.23	1800	0	2572
2025.02.08	06:00:00	78378.90	79664.35	78354.38	79118.18	1798	0	2572
2025.02.08	07:00:00	79104.82	79331.55	78755.66	79116.52	1798	0	2572
2025.02.08	08:00:00	79122.76	79337.81	78388.66	78567.80	1800	0	2572
2025.02.08	09:00:00	78585.02	79257.16	78557.17	78688.92	1799	0	2572
2025.02.08	10:00:00	78706.55	79007.29	78306.02	78931.60	1799	0	2572
2025.02.08	11:00:00	78956.10	80112.87	78930.61	79955.55	1799	0	2572
2025.02.08	12:00:00	79943.95	80804.23	79752.22	80746.25	1800	0	2572
2025.02.08	13:00:00	80749.39	80942.17	79701.45	79770.27	1800	0	2572
2025.02.08	14:00:00	79793.99	80098.31	79231.85	79678.17	1800	0	2572
2025.02.08	15:00:00	79688.05	80139.29	79467.25	79767.73	1800	0	2572
2025.02.08	16:00:00	79774.41	80588.08	79774.41	80065.33	1799	0	2572
2025.02.08	17:00:00	80087.15	80496.94	79519.17	80210.85	1800	0	2572
2025.02.08	18:00:00	80180.84	80338.51	79067.84	79637.08	1800	0	2572
2025.02.08	19:00:00	79631.31	79712.37	79161.55	79706.33	1800	0	2572
2025.02.08	20:00:00	79687.66	79992.42	79348.56	79408.71	1800	0	2572
2025.02.08	21:00:00	79415.75	79902.03	79008.82	79902.03	1799	0	2572
2025.02.08	22:00:00	79891.38	80181.06	79512.53	79965.69	1800	0	2572
2025.02.08	23:00:00	79987.78	81201.96	79635.81	81121.16	1800	0	2572
2025.02.09	00:00:00	81144.37	81627.79	80979.25	81353.18	1799	0	2572
2025.02.09	01:00:00	81347.95	81347.95	80279.07	80734.10	1800	0	2572
2025.02.09	02:00:00	80743.81	81663.92	80514.72	80990.97	1790	0	2572
2025.02.09	03:00:00	81012.89	82169.04	80923.66	81675.87	1800	0	2572
2025.02.09	04:00:00	81671.79	81925.27	81127.14	81245.79	1800	0	2572
2025.02.09	05:00:00	81248.77	82228.97	81209.78	81744.88	1800	0	2572
2025.02.09	06:00:00	81721.50	81813.63	81322.59	81710.60	1800	0	2572
2025.02.09	07:00:00	81714.55	82141.81	81305.38	81589.75	1800	0	2572
2025.02.09	08:00:00	81589.41	82297.93	81299.70	82200.80	1800	0	2572
2025.02.09	09:00:00	82198.27	82932.31	81522.76	81546.31	1799	0	2572
2025.02.09	10:00:00	81532.59	82769.61	81017.47	82719.79	1799	0	2572
2025.02.09	11:00:00	82701.90	82816.70	81944.70	82335.76	1800	0	2572
2025.02.09	12:00:00	82343.70	82754.68	81978.47	82438.67	1800	0	2572
2025.02.09	13:00:00	82424.31	82595.18	81470.56	81902.96	1800	0	2572
2025.02.09	14:00:00	81920.79	82128.56	80729.66	80833.95	1799	0	2572
2025.02.09	15:00:00	80824.80	81441.57	80308.38	80685.85	1798	0	2572
2025.02.09	16:00:00	80677.86	81357.44	80524.15	81348.41	1798	0	2572
2025.02.09	17:00:00	81347.56	81816.86	80851.83	81182.36	1798	0	2572
2025.02.09	18:00:00	81165.20	82038.57	80618.86	80618.86	1800	0	2572
2025.02.09	19:00:00	80626.09	80708.55	79618.25	79755.08	1800	0	2572
2025.02.09	20:00:00	79743.27	80364.36	79598.41	79856.29	1799	0	2572
2025.02.09	21:00:00	79868.48	80084.17	79263.61	79880.09	1800	0	2572
2025.02.09	22:00:00	79879.42	80358.46	79644.89	80358.46	1800	0	2572
2025.02.09	23:00:00	80369.99	80666.17	79973.91	80239.11	1800	0	2572
2025.02.10	00:00:00	80220.22	80513.51	79883.77	80439.09	1800	0	2572
2025.02.10	01:00:00	80453.61	80504.27	79804.28	79917.17	1800	0	2572
2025.02.10	02:00:00	79951.26	80102.03	79347.61	79560.84	1800	0	2572
2025.02.10	03:00:00	79564.49	80216.23	79526.31	79777.20	1799	0	2413
2025.02.10	04:00:00	79761.98	79934.99	78719.62	78725.94	1800	0	2413
2025.02.10	05:00:00	78701.64	78733.70	78018.45	78665.75	1800	0	2413
2025.02.10	06:00:00	78687.19	79232.32	78230.73	79156.17	1799	0	2413
2025.02.10	07:00:00	79149.51	79246.48	78248.89	78431.33	1800	0	2413
2025.02.10	08:00:00	78420.38	78524.06	77619.42	77619.42	1799	0	2413
2025.02.10	09:00:00	77616.30	78255.29	77291.18	78227.53	1799	0	2413
2025.02.10	10:00:00	78213.60	78432.18	77572.46	78148.86	1799	0	2413
2025.02.10	11:00:00	78150.51	79285.25	78068.76	78402.99	1799	0	2413
2025.02.10	12:00:00	78415.74	78681.74	77876.69	78365.85	1800	0	2413
2025.02.10	13:00:00	78364.59	78387.08	77278.67	77301.94	1800	0	2413
2025.02.10	14:00:00	77293.70	78867.30	77221.43	78709.44	1799	0	2413
2025.02.10	15:00:00	78707.23	78707.23	77434.60	77578.18	1800	0	2413
2025.02.10	16:00:00	77576.30	77900.32	76171.28	76509.32	1800	0	2413
2025.02.10	17:00:00	76509.02	76648.78	75802.15	76620.55	1800	0	2413
2025.02.10	18:00:00	76619.74	76892.32	76160.23	76564.57	1799	0	2413
2025.02.10	19:00:00	76553.35	76886.79	76337.59	76783.66	1800	0	2413
2025.02.10	20:00:00	76788.74	77807.03	76260.70	77360.19	1800	0	2413
2025.02.10	21:00:00	77360.34	78001.05	76996.55	77672.47	1800	0	2413
2025.02.10	22:00:00	77662.05	78122.77	77062.09	77134.70	1800	0	2413
2025.02.10	23:00:00	77131.08	78977.61	77104.27	78466.05	1800	0	2413
2025.02.11	00:00:00	78448.31	79041.44	78308.77	78902.43	1800	0	2413
2025.02.11	01:00:00	78897.83	78915.67	78183.66	78300.36	1800	0	2413
2025.02.11	02:00:00	78281.46	78281.46	77095.41	77396.31	1800	0	2413
2025.02.11	03:00:00	77380.30	77514.64	76042.85	76142.49	1800	0	2413
2025.02.11	04:00:00	76168.52	76611.22	75270.27	75270.27	1799	0	2413
2025.02.11	05:00:00	75248.35	76596.78	75243.57	76489.62	1799	0	2413
2025.02.11	06:00:00	76498.49	77127.02	76057.75	76708.17	1798	0	2413
2025.02.11	07:00:00	76689.87	77202.05	76264.61	76908.97	1800	0	2413
2025.02.11	08:00:00	76914.39	77393.88	76687.82	77089.45	1799	0	2413
2025.02.11	09:00:00	77086.16	77456.65	76586.45	77440.77	1799	0	2413
2025.02.11	10:00:00	77430.08	77571.65	76324.75	76427.07	1800	0	2413
2025.02.11	11:00:00	76414.62	76719.82	76015.18	76246.68	1798	0	2413
2025.02.11	12:00:00	76285.17	76665.21	75578.33	75665.03	1800	0	2413
2025.02.11	13:00:00	75671.00	76006.58	74913.22	74913.22	1798	0	2413
2025.02.11	14:00:00	74912.02	75044.44	73953.39	75013.64	1799	0	2413
2025.02.11	15:00:00	75018.95	75749.06	74862.08	75310.92	1798	0	2413
2025.02.11	16:00:00	75299.05	76586.03	75148.75	76586.03	1800	0	2413
2025.02.11	17:00:00	76573.38	76915.52	76039.09	76875.40	1800	0	2413
2025.02.11	18:00:00	76851.40	77021.44	76516.29	76780.90	1800	0	2413
2025.02.11	19:00:00	76786.70	76807.99	75801.73	76295.18	1800	0	2413
2025.02.11	20:00:00	76266.68	76353.15	75837.91	76218.36	1799	0	2413
